product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
115,1,101,Munoz-Washington Provide,Agree along cultural respond between general. Rate increase behavior wait look run.,140.49,134.58,243,11.82,False,2025-01-01 10:23:44.104742,Adams-Flores,SKU-44782,3.1,99
116,4,405,"Cordova, Phillips and Castaneda Yet",Small at boy challenge if give language agreement. Do sound yet ground clearly. Perform collection must could arrive too we.,122.51,109.68,796,7.3,True,2025-01-10 10:23:44.104742,Herrera-Stewart,SKU-69245,4.0,86
117,1,105,Soto PLC Major,"Project pattern group plant. What book traditional budget impact minute pass.
Point major management. Impact could reduce it their. Teach week hope set including may tough.",308.61,306.39,62,19.97,True,2024-12-23 10:23:44.104742,Eaton-Jenkins,SKU-65872,4.4,70
118,4,401,King Inc Trade,"Best four book about itself. Challenge effect store detail form.
Hear after concern. Add all speech kitchen. Simply mouth score affect finish will.",900.27,829.75,67,2.61,True,2025-01-02 10:23:44.104742,"Delgado, Watson and Jackson",SKU-86724,4.1,46
119,4,405,"Gentry, Davis and Martinez Third",Agreement pretty idea race. Gun seek try strategy focus citizen need.,535.25,482.32,440,2.07,True,2024-12-29 10:23:44.104742,"Pratt, Martin and Holloway",SKU-95814,4.3,106
120,5,502,Petty-Stanley Us,"Between describe per while share.
Whom once open treatment. Charge happy tough high fall. Significant explain act two arrive large what he.",435.77,368.53,347,16.57,True,2024-12-15 10:23:44.104742,Pierce Ltd,SKU-22463,3.6,51
121,3,303,Erickson Ltd Clear,"Soldier range create bring sort natural. I game free score character forward deal. Best keep truth resource knowledge morning.
Today focus page discuss here. Animal take blood.",954.06,939.36,68,1.92,False,2024-12-22 10:23:44.104742,"Walker, Smith and Dunn",SKU-66606,3.2,100
122,3,302,Wilson Group Commercial,Clear sea until development dinner fine wide.,560.81,555.94,575,6.66,True,2024-12-25 10:23:44.104742,Allen PLC,SKU-56346,4.7,99
123,4,401,Anderson-Carlson Show,"Home people young long. Arm compare bag condition design animal give.
Type be face. One friend sometimes should do arrive.",968.71,835.51,106,11.6,True,2024-12-24 10:23:44.104742,Brooks-James,SKU-96079,4.0,21
124,3,305,Morgan Group Final,"Themselves memory deal appear to fish. Result decision prevent trial personal. Station buy go area.
Simply skin with. Believe project me have its or best. Break left however this.",373.89,319.94,231,16.16,True,2024-12-19 10:23:44.104742,Castro LLC,SKU-91490,4.2,91
125,5,501,Smith-Barber Use,"Avoid parent most tend member field and. Positive establish small material mother city attack.
Store dream difference. Until purpose us standard rock she last. Already seem pick leg however.",612.9,592.0,273,0.68,True,2024-12-22 10:23:44.104742,"Singleton, Ingram and Garcia",SKU-50499,4.8,48
126,1,102,Murray LLC While,"True message three story war every. Oil out coach past walk community write. Share step position garden until.
Again commercial control research. Fact challenge shake read policy call too.",871.16,811.46,71,2.92,True,2024-12-25 10:23:44.104742,"Smith, Bell and Walker",SKU-14018,3.2,75
127,2,204,Hernandez PLC Teacher,Mother everything worker operation event edge. Modern art beat company anything century. Subject word say.,425.63,353.91,319,14.46,True,2025-01-02 10:23:44.104742,"Adams, Schneider and Davis",SKU-84395,4.2,14
128,2,202,"Johnson, Sanchez and Duffy Lead","Work current our put land above forward. Accept type better glass phone continue.
Just page here visit green son indicate across. Recently myself father force charge who build.",756.89,707.54,278,8.92,True,2025-01-11 10:23:44.104742,Dalton Inc,SKU-89570,3.9,43
129,2,205,Obrien-Wang Identify,"Them religious buy deep air nothing against. Wall drop already company. Per today pretty decide head ability sure represent. Six nothing draw subject.
Style itself hit should suffer.",122.68,100.86,694,13.6,True,2024-12-30 10:23:44.104742,Watkins-Johnson,SKU-97442,3.6,34
130,4,405,Thompson-Luna Example,By always him. List student try behavior let already run through. Activity point notice exist sort whole offer.,64.23,55.26,216,15.37,True,2025-01-06 10:23:44.104742,"Osborne, Edwards and Garcia",SKU-47938,3.7,2
131,4,404,"Bradley, Haney and Mcgrath Hair",Find support sister moment drive drive main past. Ok plant after hospital animal through traditional. Cultural forward continue nice avoid letter.,183.94,166.74,235,10.06,True,2024-12-31 10:23:44.104742,Herrera Group,SKU-56421,3.1,102
132,1,104,Luna-Ortiz Right,"Author four number part type. Politics of across blue create center difficult.
Sit deal ready state list even far Democrat. In right minute imagine simply when cause table.",28.55,23.29,320,11.56,True,2024-12-14 10:23:44.104742,Manning Ltd,SKU-93904,3.8,21
133,4,401,Russell-Cabrera Camera,"Page box process foot beat nearly other. Girl street think thus compare again make city. Wear cell quite truth certain.
Brother stand consider. That indeed history political impact world sit.",966.54,928.13,632,9.26,True,2025-01-07 10:23:44.104742,Walker-Miller,SKU-57428,3.2,18
134,2,204,Pearson-Price Toward,"Base particularly this. Usually Mr control manage surface brother set.
Conference country rate responsibility. Difficult world try analysis agency way. Continue board agree audience team without.",592.98,483.71,891,6.27,True,2024-12-27 10:23:44.104742,Warner Group,SKU-53655,4.6,16
135,5,501,"Harrison, Woods and Martinez Business","Order general line determine choice popular trade. Rest middle threat factor draw investment today.
Matter laugh approach whatever national. That reduce season though event guy agent second.",535.3,525.23,357,7.09,True,2025-01-06 10:23:44.104742,Garcia and Sons,SKU-94599,4.6,37
136,1,102,Miller-Duncan Control,"Window modern available ever debate.
Ten town risk main often vote. Force bad ever sometimes. Behavior case on common house day fill crime.
Specific myself trouble girl not. Our bank against like.",263.41,242.46,778,15.21,False,2025-01-07 10:23:44.104742,"Dawson, Cardenas and Thomas",SKU-92306,4.0,107
137,5,505,"Bonilla, Perez and Jenkins Happen","Lead begin there black. Whether sit serious light recognize prove staff.
Into with choose success. Moment question expert region their action down. Commercial pick reason its.",454.42,443.7,658,12.74,True,2024-12-14 10:23:44.104742,Bush Inc,SKU-92210,3.6,63
138,1,104,Johnson-Williams All,"While soldier me trip some sport reality.
Miss exist them structure stand become. Personal however really. Enjoy while become sort life not whose. Standard player note add.",447.79,429.55,605,1.22,True,2025-01-03 10:23:44.104742,English-Bass,SKU-50685,3.9,13
139,1,103,"Duran, Rogers and Jones Account","Performance city share score central that. Serve executive person simply wall door inside manager.
Very cold behavior husband hold. Soldier respond yard along around.",833.38,774.15,1000,17.12,True,2025-01-10 10:23:44.104742,"Fletcher, Hanson and Horn",SKU-76462,3.8,87
140,5,501,Stewart-Nguyen Evening,Probably thing dog evidence entire order. Interesting subject sell prove stock. Agreement last his letter soldier economy effort.,455.24,416.24,192,6.5,True,2024-12-18 10:23:44.104742,Walker Inc,SKU-29773,4.9,61
141,1,103,Nichols Ltd Decade,Like amount figure determine condition. Run this author.,982.56,885.2,176,0.88,True,2025-01-10 10:23:44.104742,"Chavez, Ochoa and Smith",SKU-67595,4.0,89
142,2,203,Perez-Lloyd Main,Police produce site indicate. Attention offer public smile. Report specific member speak social minute. Think stock training sport really plant reason.,379.12,332.67,793,6.83,True,2025-01-03 10:23:44.104742,Martinez PLC,SKU-92691,4.3,17
143,3,301,"Stephenson, Wilson and Nelson No","Development administration stage television. Key also perhaps wind money free camera. Agree eat fear month.
On source moment. Religious fund west kind. Floor pressure design provide.",562.38,481.87,741,17.05,True,2024-12-31 10:23:44.104742,Moore-Thomas,SKU-88997,4.7,45
144,1,105,Baker and Sons Allow,"Hour form give skin weight goal. Middle deep stuff really camera assume instead.
Shake health beat job while page.",666.98,580.25,990,13.16,True,2024-12-14 10:23:44.104742,May Inc,SKU-26901,4.2,16
145,3,305,"Mcbride, Watkins and Miller Prepare",Reveal decade anything if. Argue factor my hand property only. Dinner home project attention large indeed market.,382.91,331.49,130,13.44,True,2024-12-18 10:23:44.104742,Sims-Watson,SKU-99838,4.8,15
146,4,405,"Hale, Jenkins and Burgess Various","Safe reality color job.
Tough get increase remember gun. Level stop bring card industry. World research better administration decision.",368.21,317.31,973,4.36,True,2025-01-01 10:23:44.104742,"Gutierrez, Kline and Campbell",SKU-73736,3.4,22
147,2,201,Hess-Kim Alone,Certain fight media any add character ten minute. Local concern no up. Wonder most or nothing. Beautiful office among sport tend since time.,302.83,248.39,789,10.84,True,2024-12-18 10:23:44.104742,Cross Ltd,SKU-79013,3.1,47
148,5,502,Byrd-Cross Fight,Rich old person administration boy. Ground future policy specific. Rate result evidence beyond range serious.,601.27,500.53,851,13.89,True,2025-01-08 10:23:44.104742,Wallace-Holmes,SKU-31697,4.4,7
149,4,403,"Medina, Sanchez and Ryan Attack","Well build discussion technology natural. Around finish personal media like through rich.
Around car almost husband. Receive clear finish change. Each former early around.",679.6,675.47,625,5.77,True,2025-01-05 10:23:44.104742,Hill Inc,SKU-68841,3.5,37
150,3,304,Kerr-Peterson Office,"Impact tend low deal word main should. Population affect task international police heart become. Door happy do address really.
Fine Mrs admit organization early. Response nor federal.",904.93,790.52,969,11.45,True,2025-01-06 10:23:44.104742,Hanson-Lane,SKU-46932,4.6,71
151,5,504,Herrera and Sons Yeah,"Simply speech market class relationship within. East check south late maybe surface.
Decade firm easy poor. Scientist major former. Decision nor nature somebody key rule.",966.61,811.89,619,2.85,True,2024-12-17 10:23:44.104742,Garcia Inc,SKU-94040,4.0,54
152,5,501,Taylor-Peck Among,"Design involve several likely. Break physical water. Structure so usually Mr art more. Deal picture she scientist condition response.
Argue employee beat base final ability. After time city.",714.29,693.02,291,1.77,True,2024-12-27 10:23:44.104742,"Garza, Hammond and Melton",SKU-68893,4.8,23
153,4,401,"Pineda, Wells and Davis Official","Feeling government food adult success military either. Recently say soon thousand degree group all ball. Use huge upon look top set.
Dream pass at morning. Keep situation final break.",946.95,912.23,905,7.06,False,2025-01-05 10:23:44.104742,Vincent-Martinez,SKU-16980,3.8,52
154,2,204,Escobar-Lewis Quite,Expert car serve chair modern reflect through. Later big front election common wind. Send town improve we find.,994.58,840.33,326,18.62,True,2025-01-01 10:23:44.104742,"Huerta, Smith and James",SKU-95191,3.7,25
155,2,201,"Frank, White and James Able","So gas just beat form. Family human woman administration degree attorney above. Almost yes more short.
Year record language particularly nice seem. Happy number customer during produce.",294.01,262.99,851,2.86,True,2024-12-17 10:23:44.104742,Peterson-Hanson,SKU-68799,4.2,17
156,1,103,Fox-Bruce Impact,"Capital city then difficult nor skin gas. Loss pressure character opportunity he collection enough. Sport nice high state Mr her street.
Short own mission. Federal event professional home.",223.5,203.33,744,12.22,True,2025-01-08 10:23:44.104742,Thornton Group,SKU-47762,3.5,20
157,1,102,"Flores, Henderson and Phillips Left",Computer we occur thank those north environment way. Field education now western. If find raise two consider fly play. Catch drop soldier behavior.,425.63,393.52,64,2.31,True,2024-12-18 10:23:44.104742,"Olson, Cox and Owens",SKU-88215,4.1,88
158,5,505,Porter-Kramer Report,"Which issue kind else window. Include real ball sign.
Former could television current live pass TV peace. You future million. Morning bed newspaper.",249.52,214.15,1,12.33,True,2025-01-08 10:23:44.104742,Davidson LLC,SKU-64600,3.4,88
159,1,105,"Black, Davis and Richards Surface","Sometimes plant exactly response high be.
Still attention daughter husband without cultural. Back win artist school reason.",974.91,965.82,557,10.2,True,2025-01-10 10:23:44.104742,Mueller-Rodriguez,SKU-82633,3.0,69
160,1,104,Graves PLC About,"Detail term early health. Under prevent think box.
Long approach within hour name. Teacher bring anyone through. Mother debate example few brother large them federal.",981.23,931.64,365,15.79,True,2025-01-04 10:23:44.104742,Sanchez and Sons,SKU-96127,4.3,103
161,5,503,Wolf-Martin Join,"Situation section clear drug. Finally tend soldier necessary now. She until next to ago.
Almost type responsibility near task hope player. Military these decide focus. Right benefit sign leg.",142.08,129.18,833,12.89,True,2025-01-01 10:23:44.104742,Brooks Inc,SKU-99742,3.9,97
162,4,402,"Stewart, Valentine and Morris Use","Evidence open maintain learn when crime.
Issue computer participant kitchen authority compare.",813.38,767.19,966,9.21,True,2025-01-10 10:23:44.104742,Mullins-Fisher,SKU-15741,4.6,14
163,3,303,"Russo, Richard and Edwards Deal","Why claim rest education. Cultural energy him law. Knowledge rise know happy your.
Few nation thank then. Half skill meeting above back join. Born line physical.",520.23,472.68,259,0.83,True,2024-12-17 10:23:44.104742,"Green, Clark and Reed",SKU-47501,3.7,105
164,1,103,"Jones, Fisher and Pratt Various","Too little across treat. My start myself inside protect.
Already good sport when population it. Beyond entire evening source serious mother best.",280.48,245.03,910,8.06,True,2024-12-18 10:23:44.104742,Cox-Manning,SKU-60678,3.7,26
165,4,404,Moore-Hughes Agency,"Thought response source many military middle. Design those before truth. Agree well raise.
Stay day main month discover as. Maybe management that star. One hit music through land second.",373.67,337.75,820,1.74,True,2024-12-18 10:23:44.104742,"Anderson, Torres and Davis",SKU-66440,4.2,30
